@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1 2 3 4 5 6 }
@data
0.004226,0.000114,0.004154,0.000110,0.012787,0.003393,0.005097,0.003409,630.000000,0.830426,0.934718,0.642857,1.000000,101.154329,0.758642,38.490117,21.443959,-60.777630,0.057110,2.647619,0.105437,1.396666,0.518138,7.737143,3.264239,2.003501,3.152683,1.142908,1.382296,-0.034595,0.326547,0.006311,0.004676,0.045653,4.554286,0.249669,2.983946,0.443473,10.047619,7.584399,2.276853,3.397882,1.864686,1.575888,-0.097190,0.542520,0.192082,0.096234,0.084915,1.776756,0.171231,1.072968,0.574718,7.444366,2.510931,1.854383,2.848730,0.772508,1.227446,-0.017230,0.219863,0.003920,0.004521,0.055270,2.682713,0.098308,1.427299,0.503373,7.750547,3.241931,1.994651,3.162427,1.083070,1.389258,-0.027805,0.293330,0.003149,0.006488,0.084378,1.827662,0.156250,1.081835,0.571859,7.460955,2.504534,1.850003,2.858087,0.797574,1.238741,-0.017789,0.223630,0.002847,0.002828,1
0.004211,0.000097,0.004165,0.000101,0.012698,0.003155,0.004967,0.003223,563.000000,0.741581,0.977431,0.746684,1.000000,89.597980,0.861948,32.747093,21.968837,-33.757190,0.054769,2.921649,0.009389,1.527159,0.482348,8.711340,2.976469,1.958090,3.188322,1.131019,1.416146,-0.019850,0.250137,0.004003,0.010160,0.054012,2.874227,0.540108,3.220168,0.537161,10.424742,9.613408,2.411193,3.358981,1.374233,1.420989,-0.156196,0.659205,0.032996,0.034449,0.057178,2.756086,0.043708,1.438291,0.501596,8.114967,3.007992,1.967137,3.185969,1.118747,1.402905,-0.004445,0.118752,0.001913,0.003461,0.054814,2.815242,0.032783,1.456384,0.508634,8.709007,3.005392,1.957802,3.171367,1.184165,1.419306,-0.021566,0.258492,0.002983,0.007210,0.057425,2.663171,0.075951,1.445217,0.514763,8.125343,3.100893,1.983408,3.182785,1.119497,1.396663,-0.006395,0.142233,0.000605,0.002025,1
0.005239,0.001837,0.004803,0.001526,0.009890,0.001346,0.004814,0.002291,720.000000,0.784127,0.921895,0.701754,1.000000,106.911688,0.776972,39.430967,24.470860,-9.731675,0.721134,0.539308,0.268798,0.499100,0.917236,2.328616,0.877860,0.649572,0.789597,0.491543,0.532436,-0.123606,0.337487,0.043334,0.015389,0.055348,1.669811,0.552749,1.952086,0.572471,9.172956,5.784552,2.272567,3.179772,0.694810,1.175587,-0.134534,0.608318,0.058427,0.084058,0.808555,0.269719,0.529519,0.286642,0.949337,2.245240,0.876847,0.493818,0.590019,0.253609,0.367013,-0.273000,0.412520,0.033824,0.014611,0.697856,0.617900,0.207451,0.540104,0.903893,2.349398,0.888248,0.686813,0.826369,0.553885,0.590404,-0.119828,0.340642,0.203464,0.163286,0.793833,0.351149,0.406682,0.295919,0.942471,2.253633,0.832529,0.517605,0.623434,0.328642,0.406061,-0.222387,0.380041,0.124610,0.121162,3
0.006650,0.003607,0.005377,0.002586,0.012311,0.002491,0.005562,0.003483,938.000000,0.763826,0.980146,0.670000,1.000000,116.710678,0.850709,43.256749,27.918865,-53.746699,0.495194,0.793651,0.674388,0.799635,0.843846,2.932845,3.576687,1.189174,1.457649,0.642891,0.813116,-0.283009,0.649737,0.108831,0.217279,0.054328,2.907204,0.392046,2.542101,0.520731,10.697192,6.631140,2.284579,3.250614,1.310175,1.424874,-0.107657,0.558638,0.057464,0.055879,0.674926,0.560897,0.508710,0.570677,0.901634,2.486538,1.722468,0.788143,0.984745,0.497001,0.599456,-0.230947,0.476491,0.063413,0.035360,0.454414,1.239569,0.483339,0.639070,0.804123,2.930013,3.023366,1.232795,1.549548,0.968273,0.964272,-0.169859,0.540602,0.197090,0.094194,0.654323,0.674105,0.426959,0.588018,0.889911,2.503093,1.678625,0.822439,1.036688,0.590458,0.652684,-0.183529,0.435048,0.083647,0.009660,4
0.008769,0.007776,0.005887,0.006019,0.023602,0.014528,0.006760,0.008761,590.000000,0.638326,0.947030,0.726601,1.000000,91.840620,0.860173,31.493873,24.242910,-59.249645,0.697932,0.656064,0.254910,0.311744,0.903296,2.373757,1.065077,0.697279,0.844673,0.589268,0.587333,-0.126923,0.358775,0.498628,0.440648,0.035181,4.272366,0.620195,5.659040,0.399841,7.604374,18.223202,2.606982,3.662647,1.436858,1.553650,-0.185289,0.726083,0.132512,0.493202,0.879673,0.270202,0.248493,0.179773,0.963867,2.138889,0.448892,0.327306,0.387627,0.260202,0.284808,-0.145460,0.242889,0.329847,0.183965,0.678697,0.831461,0.084021,0.282257,0.885880,2.368539,0.947325,0.718641,0.850391,0.732483,0.661929,-0.050723,0.237056,0.418335,0.231808,0.867433,0.311811,0.164734,0.186654,0.957232,2.144357,0.434804,0.349592,0.411780,0.297985,0.322912,-0.090718,0.195895,0.258764,0.243006,4
0.006531,0.003477,0.005423,0.003256,0.009699,0.001442,0.004843,0.002221,784.000000,0.706641,0.970297,0.750958,1.000000,106.669048,0.849854,37.796727,26.743916,-23.384042,0.545698,0.855093,0.520116,0.782554,0.848892,2.711621,2.678674,1.039248,1.286851,0.705034,0.805117,-0.210877,0.518069,0.436093,0.186875,0.040483,1.946915,0.617238,2.516989,0.557314,9.889527,8.224524,2.443615,3.439564,0.828844,1.251989,-0.149715,0.653863,0.022509,0.087436,0.837047,0.276560,0.523363,0.290116,0.952178,2.216695,0.883903,0.434842,0.521814,0.261509,0.348917,-0.237021,0.361815,0.198465,0.156341,0.476814,1.384977,0.250300,0.792264,0.806456,2.746479,2.292535,1.124712,1.428920,1.100198,0.969547,-0.085530,0.352955,0.765481,0.454936,0.820079,0.348716,0.417239,0.299193,0.943311,2.223770,0.848055,0.463384,0.556138,0.326548,0.399400,-0.168498,0.311878,0.189172,0.296326,4
0.005785,0.002353,0.005279,0.002876,0.009624,0.001414,0.005015,0.002290,864.000000,0.871629,0.958935,0.642857,1.000000,119.396970,0.749018,47.745331,23.403175,-58.064153,0.367484,1.903794,0.449356,1.728500,0.779856,3.310298,5.010761,1.476139,1.909706,1.486037,1.069605,-0.199051,0.588493,0.079173,0.180960,0.050147,2.271003,0.521302,2.334163,0.549440,10.021680,7.202782,2.335435,3.339900,1.018302,1.328635,-0.136799,0.623951,0.046211,0.070943,0.779505,0.535660,0.158408,0.318242,0.928659,2.248637,0.737307,0.533594,0.649797,0.496268,0.479782,-0.078628,0.227582,0.119230,0.024126,0.356779,2.754198,0.245732,1.756387,0.758271,3.352672,4.545852,1.493010,1.967445,2.133591,1.169518,-0.168762,0.552976,0.168412,0.198745,0.754577,0.628649,0.046329,0.329594,0.918064,2.257977,0.689728,0.569124,0.688178,0.576410,0.533702,-0.023052,0.126178,0.078915,0.010597,4
0.004834,0.001281,0.004437,0.000776,0.011013,0.002141,0.005714,0.003226,684.000000,0.849301,0.903567,0.674556,1.000000,109.597980,0.702703,41.274631,21.789257,8.831239,0.681138,0.689655,0.615136,1.057800,0.895905,2.518883,2.193814,0.778302,0.920875,0.609888,0.626823,-0.282291,0.560187,0.017637,0.033324,0.057358,1.244663,0.756324,2.220049,0.650633,9.208539,8.578843,2.442625,3.156655,0.623440,1.081277,-0.264519,0.792343,0.068038,0.126115,0.853561,0.217258,0.649441,0.363658,0.960669,2.185949,0.746255,0.391319,0.444056,0.207327,0.302753,-0.284623,0.413779,0.010190,0.010833,0.686966,0.811388,0.610383,1.092922,0.900182,2.459075,1.782133,0.755332,0.859129,0.728296,0.617337,-0.192338,0.484301,0.026772,0.023655,0.855972,0.261359,0.636765,0.382072,0.959597,2.168074,0.623943,0.378551,0.420154,0.249919,0.310541,-0.196145,0.355104,0.008702,0.005433,3
0.004638,0.000656,0.004424,0.000560,0.012590,0.002677,0.005824,0.003694,1133.000000,0.521736,0.973368,0.789547,1.000000,127.396970,0.863635,41.484316,35.390571,5.126141,0.617043,0.437928,0.518134,0.463563,0.894814,2.473118,1.379287,0.848242,1.029941,0.377247,0.612678,-0.218923,0.474281,0.023762,0.025369,0.067745,1.789834,0.610135,2.290740,0.607067,10.200391,7.391906,2.316349,3.110736,0.892619,1.223506,-0.173185,0.667608,0.096235,0.097607,0.748667,0.280283,0.533912,0.300608,0.934205,2.288307,0.922420,0.594581,0.713478,0.256392,0.441192,-0.229498,0.411066,0.012056,0.017828,0.574145,0.589286,0.330546,0.478356,0.869921,2.482143,1.167748,0.888157,1.112825,0.493264,0.708229,-0.111384,0.353494,0.033792,0.024367,0.724993,0.370071,0.402062,0.309248,0.921408,2.297121,0.867752,0.625811,0.764951,0.334321,0.505818,-0.143787,0.334614,0.012725,0.039482,3
0.005975,0.001968,0.004584,0.001063,0.010460,0.001943,0.004848,0.002456,699.000000,0.917437,0.954918,0.743617,1.000000,112.669048,0.679834,47.520622,18.907552,-84.677224,0.184691,2.157706,0.549093,2.517542,0.670521,4.046595,7.030087,1.878527,2.518896,1.380275,1.284535,-0.155661,0.608173,0.128433,0.220263,0.036112,4.087814,0.320872,3.058828,0.472596,10.320789,7.949066,2.380727,3.629863,1.805440,1.572000,-0.074226,0.494245,0.080299,0.051669,0.695464,0.394065,0.653514,0.568659,0.917892,2.450796,1.880570,0.744623,0.900167,0.354292,0.522687,-0.297635,0.519653,0.023133,0.050026,0.140608,3.113978,0.372460,2.757239,0.595383,4.094624,5.651261,1.922433,2.626634,1.805046,1.438908,-0.079561,0.473046,0.460728,0.161532,0.662369,0.576267,0.511779,0.590231,0.899322,2.469425,1.784414,0.794827,0.985355,0.509931,0.612012,-0.191548,0.434146,0.086931,0.018679,3
0.005583,0.002127,0.004770,0.001384,0.010352,0.001675,0.005008,0.002506,753.000000,0.802495,0.960459,0.674731,1.000000,108.325902,0.791696,40.274828,24.030352,60.997960,0.613994,0.706977,0.338225,0.231693,0.874110,2.446512,1.233186,0.832328,0.995696,0.602983,0.709749,-0.107922,0.365871,0.037126,0.037525,0.045836,3.091473,0.328361,2.291891,0.510528,10.502326,6.113560,2.284405,3.383696,1.379230,1.462518,-0.074290,0.480269,0.062904,0.073733,0.858500,0.199631,0.414965,0.170615,0.959358,2.145228,0.482828,0.361274,0.425777,0.189714,0.307524,-0.156859,0.264399,0.028976,0.035177,0.570075,1.029617,0.031777,0.202807,0.846717,2.458188,1.028740,0.872571,1.050102,0.859137,0.823495,-0.018563,0.162312,0.099070,0.146855,0.838709,0.296598,0.161677,0.176696,0.950195,2.150455,0.411000,0.390749,0.462851,0.280108,0.364480,-0.050256,0.153816,0.082528,0.063023,3
0.005391,0.001108,0.004592,0.000768,0.010633,0.001892,0.004968,0.002587,757.000000,0.566439,0.976774,0.764646,1.000000,102.083261,0.895219,34.282100,28.251994,-26.033813,0.206917,1.455772,0.388431,1.144897,0.720111,3.497751,3.302469,1.668908,2.188344,0.973924,1.119504,-0.147271,0.544337,0.119194,0.055564,0.057149,2.239880,0.478305,2.121451,0.550253,9.676162,6.344904,2.304450,3.249973,1.002349,1.322237,-0.129616,0.603734,0.094011,0.103365,0.490234,0.469428,0.539474,0.509702,0.872125,2.661101,1.569233,1.073829,1.312862,0.385890,0.683221,-0.230769,0.538568,0.014700,0.009328,0.163294,2.054276,0.167592,1.167071,0.662214,3.574013,2.879390,1.695462,2.340992,1.291527,1.257652,-0.062660,0.377456,0.269682,0.213084,0.461710,0.585426,0.440365,0.523220,0.854492,2.682735,1.506742,1.106302,1.386109,0.472464,0.750929,-0.169684,0.476308,0.060098,0.009042,3
0.005445,0.001576,0.005449,0.002420,0.016738,0.004689,0.007030,0.005682,1430.000000,0.628114,0.966870,0.742086,1.000000,143.296465,0.863047,48.644787,37.851564,-20.816911,0.509556,0.395562,0.788038,0.999264,0.887389,2.863810,3.165844,1.146362,1.339405,0.331426,0.628422,-0.381956,0.701732,0.008729,0.018970,0.050080,1.192808,0.808312,3.143371,0.637720,9.443764,11.249133,2.548109,3.229433,0.548639,1.065694,-0.312459,0.835257,0.060977,0.194944,0.665605,0.250728,0.812398,0.668420,0.929079,2.562156,2.422245,0.833037,0.967681,0.225308,0.459560,-0.457057,0.661007,0.016446,0.010600,0.484236,0.602449,0.681351,1.043469,0.857035,2.865306,2.962266,1.179422,1.415002,0.489333,0.750900,-0.291158,0.642852,0.019927,0.033903,0.640386,0.452032,0.670156,0.685429,0.908508,2.578281,2.288842,0.871646,1.052627,0.402072,0.565366,-0.355543,0.605187,0.008002,0.025073,4
0.005737,0.001745,0.005639,0.003287,0.010431,0.002004,0.005098,0.002579,776.000000,0.801036,0.944039,0.765286,1.000000,110.426407,0.785408,41.076143,24.588825,-9.779395,0.465009,0.925180,0.445397,0.819804,0.829643,2.830216,2.405706,1.178267,1.492733,0.742562,0.861610,-0.188586,0.527266,0.167902,0.091033,0.045176,1.617266,0.691653,2.591224,0.577926,9.119424,8.870630,2.450668,3.348790,0.671195,1.174522,-0.191442,0.713089,0.063097,0.095182,0.685683,0.411126,0.699938,0.685069,0.917876,2.500226,2.329150,0.775984,0.935205,0.370253,0.524129,-0.319520,0.547056,0.018607,0.070935,0.401901,1.519380,0.147031,0.880250,0.773729,2.874419,2.038493,1.248635,1.633605,1.153777,1.053202,-0.072215,0.348829,0.591290,0.374451,0.649581,0.699392,0.504646,0.705952,0.894651,2.517064,2.124417,0.831146,1.028587,0.620447,0.638327,-0.196581,0.448194,0.171236,0.049367,4
0.005515,0.001820,0.005416,0.002973,0.010332,0.001843,0.005162,0.002524,797.000000,0.738247,0.971951,0.694856,1.000000,107.982756,0.843243,39.135711,26.398230,-29.167722,0.588113,0.389205,0.717300,0.765625,0.896387,2.619318,1.999968,0.955019,1.103964,0.333605,0.598856,-0.344414,0.644715,0.023707,0.176135,0.044135,2.252841,0.620846,3.040031,0.539301,10.693182,9.624613,2.480173,3.379031,0.955054,1.330303,-0.194566,0.719624,0.018193,0.054352,0.793152,0.252097,0.764378,0.534960,0.944394,2.345046,1.887744,0.557280,0.654372,0.234206,0.389903,-0.380952,0.514820,0.041497,0.098163,0.562902,0.577882,0.592731,0.823527,0.876668,2.627726,1.922160,0.988490,1.180381,0.489371,0.687923,-0.228657,0.559000,0.134146,0.399292,0.768380,0.498943,0.549037,0.553197,0.925917,2.357529,1.713846,0.599673,0.725641,0.458887,0.492989,-0.253762,0.436055,0.080970,0.168750,4
0.006266,0.004982,0.005605,0.004842,0.010968,0.002121,0.005054,0.002703,729.000000,0.653395,0.956693,0.801099,1.000000,103.012193,0.846777,35.468581,26.850333,-84.931187,0.778291,0.693910,0.650474,0.514647,0.925492,2.453526,2.680532,0.603742,0.703038,0.642852,0.490378,-0.270079,0.493893,0.038738,0.046762,0.039176,2.560897,0.542866,2.831197,0.520656,10.365385,8.638930,2.451204,3.483635,1.093072,1.363892,-0.142942,0.645595,0.042539,0.041598,0.847608,0.346008,0.595160,0.427339,0.950911,2.265510,1.363349,0.436898,0.527832,0.327488,0.353002,-0.302364,0.414010,0.025838,0.050134,0.756761,1.064748,0.490105,0.192136,0.908810,2.417266,1.969774,0.635546,0.718233,0.973449,0.579984,-0.119209,0.355496,0.217959,0.248312,0.829237,0.542791,0.386735,0.442459,0.941962,2.275202,1.227378,0.472687,0.578875,0.511649,0.408872,-0.189936,0.338452,0.137065,0.253058,4
0.005671,0.001961,0.004876,0.001411,0.011593,0.002599,0.005115,0.002960,736.000000,0.836193,0.942382,0.707692,1.000000,108.083261,0.777269,42.004749,23.036858,-77.046835,0.538318,1.107143,0.493102,1.310737,0.838019,2.724026,2.342670,1.054522,1.259428,0.912169,0.858669,-0.186695,0.541079,0.166604,0.212429,0.050673,2.795455,0.369875,2.264958,0.532860,8.928571,6.076067,2.290312,3.300607,1.281276,1.415947,-0.101249,0.545403,0.111750,0.098168,0.674104,0.423998,0.616365,0.552098,0.906744,2.486716,1.786409,0.787834,0.963745,0.373979,0.569006,-0.282008,0.521896,0.049420,0.062677,0.498079,1.634328,0.254616,1.458840,0.802627,2.720149,1.973922,1.096538,1.269091,1.304132,0.984932,-0.082716,0.392677,0.216630,0.302503,0.647263,0.606787,0.468655,0.570079,0.890936,2.502715,1.677142,0.828282,1.037075,0.529599,0.644607,-0.191417,0.445632,0.152286,0.066478,4
0.007646,0.004396,0.005575,0.003088,0.023484,0.010281,0.007888,0.008980,1119.000000,0.486034,0.973890,0.797009,1.000000,124.568542,0.891822,40.522170,35.413938,-26.653618,0.476574,0.460317,0.864503,1.520667,0.876844,3.253968,6.118040,1.305670,1.527539,0.380937,0.671003,-0.451561,0.781569,0.091401,0.098128,0.040968,1.420635,0.811781,3.642097,0.624066,8.261905,13.617914,2.622432,3.364951,0.675702,1.156400,-0.301165,0.835020,0.264725,0.001491,0.690482,0.244554,0.836615,0.748397,0.932263,2.565989,2.749032,0.797640,0.923981,0.221024,0.444885,-0.462187,0.652808,0.046217,0.045904,0.453923,0.716578,0.789450,1.298826,0.833429,3.242781,5.533571,1.332708,1.590294,0.559982,0.824510,-0.371265,0.743381,0.205471,0.194717,0.665724,0.452916,0.705518,0.769004,0.909741,2.583506,2.623098,0.837853,1.005003,0.403496,0.560753,-0.364829,0.601156,0.074867,0.036781,4
0.005355,0.001654,0.004860,0.001451,0.011568,0.002676,0.005286,0.003133,927.000000,0.744326,0.973739,0.695946,1.000000,115.053824,0.864910,42.323805,28.264533,-49.646594,0.548461,0.895833,0.634456,0.649312,0.847971,2.819853,3.282498,1.079927,1.310106,0.737203,0.806174,-0.257989,0.603634,0.220298,0.138342,0.049047,2.000000,0.647612,2.839004,0.551903,9.392157,9.351115,2.441807,3.286323,0.836986,1.259628,-0.211074,0.734565,0.010732,0.042626,0.668829,0.376577,0.691907,0.611143,0.911893,2.524842,2.067995,0.814707,0.983935,0.333065,0.542818,-0.335640,0.572331,0.044664,0.008060,0.500338,1.609164,0.277740,0.414006,0.807855,2.781671,2.372818,1.115167,1.382022,1.285707,0.964254,-0.101339,0.414129,0.394629,0.308008,0.628862,0.657155,0.477962,0.629413,0.882400,2.542601,1.860497,0.872140,1.092097,0.566640,0.678661,-0.197352,0.461174,0.173014,0.099945,4
0.006173,0.002177,0.005659,0.003095,0.010492,0.002101,0.004995,0.002587,795.000000,0.705369,0.965978,0.730699,1.000000,106.325902,0.867297,38.044817,26.967710,53.570618,0.312203,0.784993,0.806362,2.040283,0.784989,3.630592,6.310868,1.629905,1.956380,0.547108,0.924143,-0.347012,0.772792,0.036983,0.082576,0.037912,2.564214,0.625536,3.439066,0.514164,10.183261,11.130918,2.528301,3.508481,1.056244,1.354024,-0.202104,0.738681,0.019797,0.068025,0.607388,0.380611,0.814147,1.023958,0.901079,2.772181,3.715222,0.989001,1.179560,0.328997,0.583467,-0.418329,0.681306,0.042885,0.016146,0.266514,1.470400,0.650740,2.160000,0.702899,3.627200,5.465820,1.670316,2.099441,0.926346,1.159771,-0.214601,0.668783,0.097101,0.157362,0.567759,0.701636,0.667232,1.054307,0.867554,2.798473,3.515330,1.051894,1.314776,0.591299,0.731749,-0.278241,0.588637,0.116273,0.072613,4
0.008646,0.007723,0.005785,0.005202,0.015910,0.004639,0.005963,0.004934,896.000000,0.694324,0.971800,0.760611,1.000000,112.911688,0.867723,40.094387,28.854429,-72.121550,0.542854,1.212276,0.602193,1.508253,0.833702,3.017903,4.882032,1.141379,1.454785,0.993223,0.865912,-0.250071,0.584496,0.646031,0.148378,0.048374,3.076726,0.521692,2.955083,0.520508,10.590793,9.725133,2.452108,3.318158,1.415199,1.430847,-0.173758,0.684448,0.178434,0.023289,0.853615,0.348875,0.461646,0.324176,0.952221,2.222669,0.947203,0.410134,0.495382,0.331068,0.346233,-0.211728,0.333171,0.229808,0.115897,0.499181,1.919263,0.399821,1.640395,0.801483,3.069405,4.469687,1.206360,1.571840,1.539626,1.009358,-0.162571,0.501341,0.562956,1.500231,0.838197,0.450707,0.326927,0.335053,0.944736,2.230241,0.888545,0.439227,0.531427,0.424993,0.390602,-0.131727,0.269265,0.253244,0.138010,4
0.005596,0.004132,0.005150,0.003878,0.010976,0.002265,0.004816,0.002677,631.000000,0.858527,0.938988,0.621675,1.000000,102.325902,0.742713,40.249710,20.638802,59.422184,0.865597,0.503802,0.210933,0.510088,0.953631,2.157795,0.570158,0.355862,0.383904,0.482373,0.348128,-0.049512,0.177632,0.451971,0.414403,0.038775,3.442966,0.359517,2.678993,0.487259,9.807985,7.307237,2.384770,3.516298,1.501023,1.476484,-0.098594,0.553256,0.101867,0.130380,0.929116,0.112577,0.019592,0.057413,0.978331,2.055111,0.117076,0.189855,0.216580,0.109743,0.187393,-0.014021,0.055257,0.179885,0.107919,0.850785,0.622271,-0.016422,0.582354,0.946949,2.172489,0.592518,0.385005,0.404664,0.592518,0.385005,-0.001360,0.031345,0.831311,0.672527,0.925437,0.119980,-0.005548,0.059659,0.977178,2.057297,0.118656,0.196836,0.224864,0.116809,0.194524,-0.003349,0.027459,0.351469,0.077991,4
0.007721,0.006047,0.005040,0.003972,0.016907,0.006907,0.005239,0.004731,393.000000,0.388104,0.972772,0.744318,1.000000,72.183766,0.922089,23.380509,21.547846,-79.019139,0.618167,0.962733,0.455373,0.870105,0.882223,2.614907,2.572200,0.895397,1.084473,0.850237,0.694068,-0.296666,0.561945,0.355049,0.230858,0.035589,3.832298,0.436145,3.361522,0.446235,7.782609,9.760194,2.461536,3.615823,1.497666,1.533538,-0.136959,0.642452,0.263638,0.125895,0.891487,0.219324,0.276713,0.151616,0.968484,2.126260,0.387141,0.300687,0.356992,0.211937,0.251958,-0.222385,0.292316,0.024947,0.214005,0.620222,1.014440,0.417289,0.797456,0.871295,2.588448,2.458784,0.873753,1.043422,0.881492,0.740572,-0.289297,0.546713,0.156493,0.298582,0.878372,0.257885,0.183907,0.158000,0.962746,2.131725,0.374114,0.324573,0.386669,0.247598,0.288691,-0.139552,0.237398,0.109401,0.176493,3
0.006523,0.003820,0.005117,0.002664,0.011560,0.003004,0.005242,0.003160,882.000000,0.637829,0.959739,0.722359,1.000000,113.740115,0.841876,38.595116,29.725119,-65.971966,0.625769,0.321660,0.926461,0.838563,0.906096,2.817121,4.530757,0.975315,1.047807,0.277511,0.550301,-0.502159,0.758457,0.064051,0.025088,0.033468,2.597925,0.682217,4.026166,0.496277,9.822309,13.746636,2.603581,3.594385,0.985585,1.356959,-0.205216,0.748775,0.062877,0.025487,0.806514,0.150000,0.874004,0.595257,0.956210,2.389919,2.231027,0.551075,0.629204,0.140399,0.317865,-0.538000,0.608816,0.018355,0.006681,0.592939,0.786227,0.832996,0.493507,0.870200,2.783357,3.724945,1.013160,1.127646,0.667662,0.718203,-0.330525,0.674063,0.126032,0.158698,0.784707,0.320401,0.739303,0.614507,0.937686,2.403421,2.137627,0.592967,0.706599,0.295925,0.418413,-0.401444,0.546583,0.039280,0.092158,3
0.012656,0.008890,0.005420,0.003806,0.018825,0.008273,0.005505,0.005304,367.000000,0.583228,0.958225,0.667273,1.000000,72.426407,0.855404,24.186504,19.646904,76.434845,0.136367,2.815700,0.396572,2.300411,0.606290,4.378840,6.508358,2.006101,2.774694,1.615441,1.425099,-0.130663,0.570831,0.847456,0.517316,0.029086,6.348123,0.189576,3.896959,0.354595,7.726962,9.317942,2.399450,3.684190,2.154714,1.734847,-0.105142,0.579399,0.716619,0.270445,0.871108,0.244431,0.643498,0.342819,0.961718,2.230584,1.126843,0.380500,0.454785,0.233956,0.290319,-0.384793,0.441383,0.151581,0.089531,0.085914,4.685714,0.065287,2.489529,0.490168,4.587755,5.303524,2.051474,2.950448,2.305306,1.642992,-0.081287,0.477968,2.485518,2.518323,0.848629,0.413425,0.420398,0.356646,0.948677,2.240276,1.013158,0.424585,0.514631,0.391505,0.365251,-0.232219,0.355618,0.555889,0.335835,5
0.005284,0.000536,0.004550,0.000536,0.012739,0.004715,0.005004,0.003461,567.000000,0.559593,0.959391,0.726923,1.000000,90.669048,0.847906,29.728083,24.637661,23.814835,0.079911,2.185336,0.495029,1.984603,0.599457,5.749491,6.383274,2.190095,3.065283,1.152484,1.315228,-0.135252,0.603984,0.020875,0.008170,0.052601,1.904277,0.704316,3.232001,0.612468,6.718941,10.975996,2.471630,3.305850,0.999647,1.260391,-0.247710,0.779823,0.092436,0.511377,0.148674,0.638395,0.808507,1.671777,0.779815,4.281836,6.028449,1.993009,2.386386,0.415035,0.861746,-0.352217,0.799793,0.005513,0.008309,0.083506,2.162896,0.504885,1.748715,0.585934,5.710407,6.214779,2.180270,3.043038,1.079790,1.327072,-0.129006,0.596335,0.062721,0.045247,0.136067,0.771279,0.772658,1.706834,0.751285,4.336735,6.010801,2.018047,2.483013,0.477180,0.935260,-0.302816,0.766918,0.035567,0.043253,2
